dataset,strategy,model_name,accuracy,base,final_acc,checkpoint,num_successes_seen,average_reward,perc_learnable,abs_improv,model_size,relative_improvement,train_score
shuffleobj,easiest,Llama-3.1-8B-Instruct,0.584,0.2504,0.584,1000,6721,0.840125,0.359,0.33359999999999995,8,0.44503735325506927,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.176,0.2504,0.72,100,90,0.1125,0.44,-0.07440000000000002,8,-0.09925293489861262,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.24,0.2504,0.72,200,178,0.11125,0.465,-0.01040000000000002,8,-0.013874066168623292,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.568,0.2504,0.72,300,574,0.23916666666666667,0.5866666666666667,0.31759999999999994,8,0.4236926360725719,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.616,0.2504,0.72,400,1266,0.395625,0.535,0.3656,8,0.487726787620064,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.688,0.2504,0.72,500,2017,0.50425,0.496,0.43759999999999993,8,0.5837780149413019,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.688,0.2504,0.72,600,2802,0.58375,0.43833333333333335,0.43759999999999993,8,0.5837780149413019,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.728,0.2504,0.72,700,3591,0.64125,0.3914285714285714,0.47759999999999997,8,0.6371398078975453,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.704,0.2504,0.72,800,4381,0.68453125,0.355,0.45359999999999995,8,0.6051227321237993,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.712,0.2504,0.72,900,5172,0.7183333333333334,0.32555555555555554,0.46159999999999995,8,0.6157950907150479,0.5
shuffleobj,hardest,Llama-3.1-8B-Instruct,0.72,0.2504,0.72,1000,5965,0.745625,0.3,0.46959999999999996,8,0.6264674493062966,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.152,0.2504,0.696,100,180,0.225,0.7,-0.09840000000000002,8,-0.1312700106723586,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.352,0.2504,0.696,200,442,0.27625,0.745,0.10159999999999997,8,0.135538954108858,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.632,0.2504,0.696,300,1007,0.4195833333333333,0.7533333333333333,0.3816,8,0.5090715048025614,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.728,0.2504,0.696,400,1765,0.5515625,0.6425,0.47759999999999997,8,0.6371398078975453,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.752,0.2504,0.696,500,2553,0.63825,0.534,0.5016,8,0.6691568836712913,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.768,0.2504,0.696,600,3344,0.6966666666666667,0.4583333333333333,0.5176000000000001,8,0.6905016008537888,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.688,0.2504,0.696,700,4127,0.7369642857142857,0.41285714285714287,0.43759999999999993,8,0.5837780149413019,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.744,0.2504,0.696,800,4919,0.76859375,0.37,0.4936,8,0.6584845250800426,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.744,0.2504,0.696,900,5711,0.7931944444444444,0.3377777777777778,0.4936,8,0.6584845250800426,0.5
shuffleobj,middle,Llama-3.1-8B-Instruct,0.696,0.2504,0.696,1000,6498,0.81225,0.317,0.44559999999999994,8,0.5944503735325506,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.184,0.2504,0.696,100,225,0.28125,0.75,-0.06640000000000001,8,-0.08858057630736395,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.272,0.2504,0.696,200,519,0.324375,0.795,0.021600000000000008,8,0.028815368196371406,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.568,0.2504,0.696,300,1078,0.44916666666666666,0.8066666666666666,0.31759999999999994,8,0.4236926360725719,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.68,0.2504,0.696,400,1831,0.5721875,0.685,0.42960000000000004,8,0.5731056563500534,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.704,0.2504,0.696,500,2617,0.65425,0.576,0.45359999999999995,8,0.6051227321237993,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.664,0.2504,0.696,600,3401,0.7085416666666666,0.5033333333333333,0.4136,8,0.551760939167556,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.6,0.2504,0.696,700,4193,0.74875,0.44285714285714284,0.34959999999999997,8,0.46638207043756663,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.712,0.2504,0.696,800,4982,0.7784375,0.40125,0.46159999999999995,8,0.6157950907150479,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.704,0.2504,0.696,900,5777,0.8023611111111111,0.3622222222222222,0.45359999999999995,8,0.6051227321237993,0.5
shuffleobj,random,Llama-3.1-8B-Instruct,0.696,0.2504,0.696,1000,6566,0.82075,0.337,0.44559999999999994,8,0.5944503735325506,0.5
