dataset,strategy,model_name,accuracy,base,final_acc,checkpoint,num_successes_seen,average_reward,perc_learnable,abs_improv,model_size,relative_improvement,train_score
cruxo,notbasewrong,phi-4,0.4225,0.325625,0.4575,200,1242,0.77625,0.62,0.09687499999999999,14,0.14365152919369786,0.6834239130434783
cruxo,notbasewrong,phi-4,0.43,0.325625,0.4575,300,1933,0.8054166666666667,0.5433333333333333,0.104375,14,0.15477293790546803,0.6834239130434783
cruxo,notbasewrong,phi-4,0.4625,0.325625,0.4575,400,2630,0.821875,0.495,0.13687500000000002,14,0.20296570898980543,0.6834239130434783
cruxo,notbasewrong,phi-4,0.4675,0.325625,0.4575,500,3351,0.83775,0.456,0.14187500000000003,14,0.21037998146431888,0.6834239130434783
cruxo,notbasewrong,phi-4,0.46,0.325625,0.4575,600,4061,0.8460416666666667,0.44,0.13437500000000002,14,0.1992585727525487,0.6834239130434783
cruxo,notbasewrong,phi-4,0.4675,0.325625,0.4575,700,4774,0.8525,0.42142857142857143,0.14187500000000003,14,0.21037998146431888,0.6834239130434783
cruxo,notbasewrong,phi-4,0.4425,0.325625,0.4575,800,5474,0.8553125,0.40625,0.116875,14,0.17330861909175166,0.6834239130434783
cruxo,notbasewrong,phi-4,0.45,0.325625,0.4575,900,6206,0.8619444444444444,0.39,0.12437500000000001,14,0.1844300278035218,0.6834239130434783
cruxo,notbasewrong,phi-4,0.4575,0.325625,0.4575,1000,6944,0.868,0.382,0.13187500000000002,14,0.19555143651529197,0.6834239130434783
cruxo,randombasewrongtrainright,phi-4,0.3675,0.325625,0.49,100,304,0.38,0.44,0.041874999999999996,14,0.06209453197405004,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.4275,0.325625,0.49,200,716,0.4475,0.39,0.101875,14,0.15106580166821132,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.4725,0.325625,0.49,300,1193,0.4970833333333333,0.35333333333333333,0.14687499999999998,14,0.21779425393883223,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.4475,0.325625,0.49,400,1632,0.51,0.315,0.12187500000000001,14,0.1807228915662651,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.485,0.325625,0.49,500,2098,0.5245,0.304,0.159375,14,0.23632993512511585,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.4625,0.325625,0.49,600,2580,0.5375,0.3016666666666667,0.13687500000000002,14,0.20296570898980543,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.4725,0.325625,0.49,700,3057,0.5458928571428572,0.2957142857142857,0.14687499999999998,14,0.21779425393883223,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.47,0.325625,0.49,800,3554,0.5553125,0.29,0.14437499999999998,14,0.2140871177015755,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.465,0.325625,0.49,900,4074,0.5658333333333333,0.2866666666666667,0.13937500000000003,14,0.20667284522706214,0.32971014492753625
cruxo,randombasewrongtrainright,phi-4,0.49,0.325625,0.49,1000,4591,0.573875,0.28,0.164375,14,0.2437442075996293,0.32971014492753625
gsm8k,baserightsizebasewrong,Qwen3-4B,0.4874905231235785,0.4844579226686884,0.6830932524639879,100,720,0.9,0.31,0.0030326004548900665,4,0.005882352941176468,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.5428354814253222,0.4844579226686884,0.6830932524639879,200,1454,0.90875,0.27,0.05837755875663381,4,0.11323529411764706,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.5966641394996209,0.4844579226686884,0.6830932524639879,300,2213,0.9220833333333334,0.23333333333333334,0.11220621683093251,4,0.21764705882352942,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.6383623957543594,0.4844579226686884,0.6830932524639879,400,2993,0.9353125,0.1975,0.15390447308567096,4,0.29852941176470593,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.6376042456406369,0.4844579226686884,0.6830932524639879,500,3767,0.94175,0.176,0.15314632297194847,4,0.2970588235294119,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.6724791508718726,0.4844579226686884,0.6830932524639879,600,4544,0.9466666666666667,0.16,0.18802122820318418,4,0.3647058823529411,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.6747536012130402,0.4844579226686884,0.6830932524639879,700,5340,0.9535714285714286,0.14,0.19029567854435175,4,0.36911764705882355,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.6709628506444276,0.4844579226686884,0.6830932524639879,800,6113,0.95515625,0.13,0.1865049279757392,4,0.361764705882353,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.6770280515542078,0.4844579226686884,0.6830932524639879,900,6888,0.9566666666666667,0.12111111111111111,0.19257012888551933,4,0.37352941176470594,0.8523227383863081
gsm8k,baserightsizebasewrong,Qwen3-4B,0.6830932524639879,0.4844579226686884,0.6830932524639879,1000,7671,0.958875,0.115,0.19863532979529946,4,0.3852941176470589,0.8523227383863081
gsm8k,basewrong,Qwen3-4B,0.6338134950720242,0.46853677028051555,0.8400303260045489,200,303,0.189375,0.39,0.16527672479150868,4,0.310984308131241,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8263836239575436,0.46853677028051555,0.8400303260045489,400,1387,0.4334375,0.34,0.35784685367702807,4,0.6733238231098431,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8203184230477635,0.46853677028051555,0.8400303260045489,600,2649,0.551875,0.2966666666666667,0.35178165276724793,4,0.6619115549215407,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8248673237300985,0.46853677028051555,0.8400303260045489,800,3815,0.59609375,0.2775,0.356330553449583,4,0.6704707560627674,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8400303260045489,0.46853677028051555,0.8400303260045489,1000,5084,0.6355,0.256,0.3714935557240333,4,0.6990014265335235,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8142532221379833,0.46853677028051555,0.8536770280515542,500,1546,0.3865,0.378,0.3457164518574678,4,0.6504992867332383,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8521607278241091,0.46853677028051555,0.8536770280515542,1000,4590,0.57375,0.305,0.3836239575435936,4,0.7218259629101282,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8521607278241091,0.46853677028051555,0.8536770280515542,1500,7849,0.6540833333333333,0.2826666666666667,0.3836239575435936,4,0.7218259629101282,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8551933282789992,0.46853677028051555,0.8536770280515542,2000,11188,0.69925,0.273,0.38665655799848364,4,0.7275320970042795,0.045965770171149146
gsm8k,basewrong,Qwen3-4B,0.8536770280515542,0.46853677028051555,0.8536770280515542,2500,14509,0.72545,0.2716,0.38514025777103866,4,0.724679029957204,0.045965770171149146
